0.5206807276	sizes
0.5206807276	feeling
0.5206535964	purse
0.5206535964	attached
0.5206535964	items
0.5206535964	pleasure
0.5206535964	screens
0.5206535964	moving
0.5206535964	compare
0.5206535964	palm
0.5206535964	hit
0.5206535964	understand
0.5206535964	friendly
0.5206535964	combined
0.5206535964	lag
0.5206535964	uniform
0.5206535964	anymore
0.5198859800	flawless
0.5193291514	processor
0.5192921430	awesome
0.5192921430	significantly
0.5188714044	list
0.5184455859	thicker
0.5165415520	simply
0.5159358154	newest
0.5152769974	speakers
0.5152769974	function
0.5135940476	very pleased
0.5135107143	larger screen
0.5134887482	dedicated
0.5134887482	protect
0.5134887482	orientation
0.5134887482	adaptive
0.5132359007	sides
0.5120217269	restart
0.5120217269	fall
0.5120217269	eink
0.5120217269	greater
0.5119146626	boldness
0.5115387958	simple
0.5104724849	flaw
0.5104724849	3g
0.5098295335	designed
0.5091638684	tap
0.5091638684	selling
0.5091638684	worse
0.5091638684	separate
0.5091638684	slide
0.5091638684	needing
0.5091638684	holds
0.5091638684	putting
0.5091638684	general
0.5091638684	online
0.5091638684	travel
0.5091638684	lasted
0.5091638684	satisfied
0.5091638684	suggest
0.5091638684	frustrating
0.5091638684	market
0.5091638684	image
0.5091638684	doubt
0.5091638684	4g
0.5091638684	justify
0.5089230358	matter
0.5089230358	superior
0.5060682123	defective
0.5060238786	told
0.5060238786	balanced
0.5055949040	changing
0.5051684823	daily
0.5051684823	significant
0.5048938878	resolution
0.5045351349	miss
0.5045351349	giving
0.5045351349	surprised
0.5045351349	paperback
0.5045351349	changed
0.5045351349	magnets
0.5045351349	regular
0.5045351349	save
0.5045351349	traveling
0.5045351349	convenient
0.5045351349	upgraded
0.5045351349	excited
0.5045351349	4th
0.5045351349	cheaper
0.5045351349	wide
0.5045351349	bathtub
0.5045351349	distracting
0.5045351349	helpful
0.5045351349	fairly
0.5040644503	clarity
0.5040644503	range
0.5038443610	downloading
0.5034630952	heavier than
0.5034016771	touching
0.5034016771	improve
0.5026688198	idea
0.5016922240	cases
0.5016922240	protection
0.5016922240	latest
0.5016773810	audible feature
0.5016676906	impossible
0.5016676906	pay
0.5016676906	person
0.5016676906	headphone
0.5016676906	gorgeous
0.5016676906	include
0.5016676906	titles
0.5014628286	paid
0.5014628286	job
0.5014628286	ebook
0.5014628286	brighter
0.5009394821	format
0.5008285128	multiple
0.5008285128	sitting
0.5008285128	working
0.5008285128	mentioned
0.5008285128	important
0.5008285128	additional
0.5008285128	slip
0.5006773810	turn pages
0.5006373926	ago
0.5006373926	sound
0.5006373926	eye
0.5006373926	charges
0.5005733381	helps
0.5004630952	aluminum back
0.5002682723	trip
0.5002682723	rest
0.5002682723	care
0.5002682723	default
0.5002682723	pre
0.5000071832	natural
0.4998263426	improved
0.4998263426	released
0.4998263426	normal
0.4993021044	remove
0.4990528550	menu
0.4986643676	adds
0.4985251453	wet
0.4985251453	pick
0.4971664631	beautiful
0.4969972730	fixed
0.4969972730	secure
0.4966092522	slick
0.4965401486	month
0.4961862230	runs
0.4961862230	downloaded
0.4961862230	fix
0.4959670720	dropped
0.4959670720	tiny
0.4958353045	bother
0.4958353045	plastic
0.4957742480	standard
0.4943458400	claim
0.4934652471	glad
0.4931847928	handle
0.4931371170	evenly
0.4929804992	slow
0.4927705918	drop
0.4927705918	room
0.4927705918	advertised
0.4927705918	major
0.4927171422	versions
0.4923629637	future
0.4920257650	worked
0.4920257650	dropping
0.4918420801	sell
0.4918420801	date
0.4918420801	arrived
0.4918420801	provide
0.4918420801	spent
0.4914356452	fast
0.4911995543	lit
0.4904499705	star
0.4898646616	included
0.4898646616	earlier
0.4897853259	word
0.4889645979	lightweight
0.4888916667	kindle oasis
0.4886379148	slight
0.4884914614	advance
0.4884914614	points
0.4881297619	as long as
0.4880369202	account
0.4878598862	finger
0.4872607143	new kindle oasis
0.4864491594	position
0.4864491594	negative
0.4864491594	frequently
0.4864491594	balance
0.4864491594	rating
0.4850530412	true
0.4850530412	complaints
0.4836293147	space
0.4833809103	area
0.4827582861	extremely
0.4817032587	connectivity
0.4816784412	higher
0.4798440476	read in bed
0.4793440476	a couple
0.4785386092	add
0.4763813442	wife
0.4761750851	finally
0.4755107143	screen size
0.4750776229	access
0.4750776229	takes
0.4741274279	waterproofing
0.4738437962	noticeable
0.4729630952	at least
0.4720159005	biggest
0.4715827404	options
0.4714499825	super
0.4709832235	hope
0.4696984654	gift
0.4696984654	amazing
0.4696984654	wider
0.4696661699	plan
0.4690636702	ereader
0.4687607143	new oasis
0.4673743383	fits
0.4669991059	cold
0.4634809148	start
0.4633942506	click
0.4630940476	with one hand
0.4630107143	gen kindle
0.4615968794	phone
0.4601297619	the very first
0.4600457885	excellent
0.4584630952	lighter than
0.4583037587	audiobooks
0.4582962317	uncomfortable
0.4577669467	flip
0.4562634424	ebooks
0.4562634424	immediately
0.4550054965	listening
0.4550054965	print
0.4550054965	opinion
0.4540962317	husband
0.4503916667	the o2
0.4494006069	charging
0.4491687787	short
0.4481937129	fingers
0.4473849840	slippery
0.4458440476	easy to read
0.4457607143	the power button
0.4450063707	glare
0.4449589117	thick
0.4442814892	fonts
0.4438116308	returned
0.4434104510	fantastic
0.4433084282	started
0.4433084282	color
0.4416599452	accidentally
0.4415107143	the ergonomics
0.4415107143	the worst
0.4413418665	automatically
0.4409661895	lights
0.4398709386	past
0.4398125630	settings
0.4387182946	expect
0.4387182946	held
0.4387182946	expected
0.4378090298	ordered
0.4378090298	actual
0.4378090298	bezel
0.4378090298	fully
0.4374630952	couple of
0.4366297619	rather than
0.4363051243	mind
0.4359107143	original oasis
0.4358081411	problems
0.4358081411	disappointing
0.4355454492	minutes
0.4340940476	the waterproof feature
0.4340203178	clear
0.4340143006	wonderful
0.4337381957	words
0.4336297619	as good as
0.4336215233	returning
0.4320869547	poor
0.4317697651	thumb
0.4312964286	works well
0.4297964286	i'm not sure
0.4294622741	smaller
0.4292241619	received
0.4282073879	smooth
0.4281481837	large
0.4281481837	heavy
0.4280969849	place
0.4280969849	constantly
0.4279898455	responsive
0.4279898455	surface
0.4274745638	noticed
0.4274357228	instead
0.4267219562	2016
0.4260418412	buying
0.4252516533	wait
0.4248776286	covers
0.4246989620	annoying
0.4245353057	addition
0.4238662735	complaint
0.4209630952	compared to
0.4207234064	holding
0.4202600301	setting
0.4199545063	favorite
0.4194273810	kindle voyage
0.4191297619	kind of
0.4190763616	turned
0.4188504468	dark
0.4186561064	comfortably
0.4185524670	line
0.4181297619	lack of
0.4177581406	best
0.4177210643	charged
0.4171353005	perfectly
0.4149273810	page buttons
0.4146376591	next
0.4145772852	pretty
0.4118729489	loved
0.4108742070	move
0.4108450051	whole
0.4104630952	faster than
0.4101250000	the auto brightness
0.4098142646	things
0.4097051137	second
0.4093702757	course
0.4087607143	in airplane mode
0.4083209701	new
0.4071297619	based on
0.4069273810	no longer
0.4062620452	notice
0.4054977935	able
0.4053857143	a bit
0.4052926164	few
0.4049126223	unfortunately
0.4048994756	means
0.4048862159	prefer
0.4047547619	due to
0.4044454698	quickly
0.4039403868	enjoy
0.4031137613	making
0.4025940476	in one hand
0.4022125668	32
0.4015650265	slightly
0.4011854656	pocket
0.4011779384	completely
0.4009273810	very nice
0.4004273810	a few days
0.4000940476	the larger size
0.4000940476	the original oasis
0.3992666667	the screen
0.3991607143	at home
0.3985680293	lasts
0.3973083784	fire
0.3967007664	makes
0.3954945489	bottom
0.3950526903	ill
0.3946593429	except
0.3944630952	by far
0.3944016573	e
0.3943005070	least
0.3935435701	bought
0.3925523810	the oasis
0.3925309478	purchased
0.3917901442	purchase
0.3917329782	felt
0.3909479885	times
0.3895290889	thought
0.3892607143	the 2016 oasis
0.3890445144	storage
0.3882436182	none
0.3881897252	reviews
0.3877997880	expensive
0.3874693170	fine
0.3870396232	easily
0.3867964286	to worry about
0.3867092434	devices
0.3859273810	an upgrade
0.3857190476	the new oasis
0.3851607143	either hand
0.3836297619	larger than
0.3835758683	looking
0.3833227578	first
0.3818921220	seriously
0.3814599262	right
0.3813491185	i'm
0.3801297619	supposed to
0.3800416667	generation oasis
0.3799273810	a lot
0.3792487273	same
0.3787964286	amount of
0.3783352626	trying
0.3777672080	i've
0.3774273810	at night
0.3770464286	improvement over
0.3767990479	full
0.3758813489	everyone
0.3741297619	as much as
0.3740354301	per
0.3734273810	2017 oasis
0.3724273810	very disappointed
0.3715880952	able to
0.3704206190	she
0.3699006352	part
0.3691297619	go back to
0.3674444109	one
0.3673772197	non
0.3653499611	2017
0.3600842764	he
0.3599791591	this
0.3597734431	such
0.3572607143	old kindle
0.3568049283	seem
0.3557635863	top
0.3551456484	it's
0.3550867304	most
0.3549131696	sure
0.3533732313	rather
0.3530355704	ok
0.3529920847	front
0.3516297619	the quality of
0.3506297619	a long time
0.3489630952	upgrade from
0.3489015662	some
0.3487613522	not
0.3470711651	little
0.3470491878	&
0.3469940476	the previous oasis
0.3469630952	don't want
0.3467964286	so far
0.3454273810	original kindle
0.3451008265	particularly
0.3432155885	thus
0.3429665796	perhaps
0.3424273810	i've owned
0.3421801624	also
0.3393855125	the
0.3393604085	very
0.3384273810	too big
0.3364580915	so
0.3361297619	the ability to
0.3357561657	while
0.3353232919	shell
0.3349955838	good
0.3348971228	gotten
0.3347607143	previous kindle
0.3347465429	people
0.3340503212	well
0.3338721190	as
0.3338440476	a refurbished
0.3337437759	no
0.3337315892	other
0.3336876254	im
0.3329114268	i'd
0.3326894750	i
0.3326297619	the end of
0.3322964286	better than
0.3321416667	the kindle oasis
0.3318191586	keep
0.3302385891	needs
0.3292964286	does not
0.3291641069	please
0.3291297619	a couple of
0.3290940476	the touch screen
0.3282607143	to recharge
0.3277569799	1
0.3273820476	ive
0.3272130952	some people
0.3271869575	us
0.3270940476	the first oasis
0.3269107143	the 32 gb
0.3263737935	6
0.3262440476	power button
0.3257964286	worry about
0.3255940476	the larger screen
0.3254630952	right side
0.3249940476	this review
0.3241817827	side
0.3237165088	consider
0.3234329731	+
0.3233023087	far
0.3233006767	much
0.3232017371	nor
0.3232017371	uses
0.3232017371	aren't
0.3226297619	much better than
0.3224202758	though
0.3221922870	time
0.3216740280	during
0.3216740280	mainly
0.3216740280	whether
0.3215243927	otherwise
0.3214810112	somewhat
0.3212724817	than
0.3211047266	i'll
0.3209776349	7
0.3205215351	later
0.3202647706	20
0.3189630952	less than
0.3183559610	serious
0.3183559610	saying
0.3183559610	onto
0.3183368883	going
0.3179551406	re
0.3179551406	isnt
0.3173547473	if
0.3173447080	old
0.3171030468	to
0.3169276430	try
0.3169273810	really wanted
0.3160403524	further
0.3155821837	mean
0.3155637686	did
0.3146083230	become
0.3146083230	particular
0.3146083230	example
0.3146083230	nearly
0.3146083230	seen
0.3146083230	keeps
0.3145983055	=
0.3140940476	the page turn buttons
0.3140633665	tell
0.3139555863	everywhere
0.3139555863	placed
0.3139555863	self
0.3133323096	300
0.3131509814	does
0.3128464023	nothing
0.3127174613	only
0.3122964286	feels like
0.3121000000	the kindle
0.3119273810	listen to
0.3116607143	kindle models
0.3116564895	soon
0.3114285178	either
0.3114214286	a little
0.3112361648	within
0.3105901583	six
0.3105901583	our
0.3105901583	system
0.3105901583	didnt
0.3104285178	take
0.3101942396	back
0.3101133088	seems
0.3099447613	give
0.3097401322	do
0.3087607143	first kindle
0.3078497631	yet
0.3075722121	see
0.3074630952	much better
0.3072296429	vs
0.3063658400	don't
0.3062607143	to hold
0.3060785266	50
0.3060385217	twice
0.3054630952	increase in
0.3054572756	in
0.3054208870	use
0.3053440476	the bigger screen
0.3049107143	other kindles
0.3048949125	11
0.3044630952	decided to
0.3041461729	cant
0.3036240502	outside
0.3034630952	don't know
0.3034149299	*
0.3034064260	out
0.3032528515	an
0.3030940476	oasis 2017
0.3025988329	make
0.3024630952	even though
0.3022995984	every
0.3022681964	anyone
0.3022681964	gone
0.3022681964	mostly
0.3022681964	against
0.3017020696	2
0.3008878485	of
0.3007448810	however
0.3006543931	better
0.3004838667	more
0.3000107143	more comfortable
0.2990061781	for
0.2982964286	more than
0.2977747714	overall
0.2966959084	a
0.2966541828	certainly
0.2964273810	the best kindle
0.2962938430	need
0.2959273810	old oasis
0.2954940476	avid reader
0.2949640775	100
0.2948422401	day
0.2944418701	like
0.2943857143	the device
0.2939272988	third
0.2938032198	computer
0.2937716629	12
0.2937716629	changes
0.2936622393	five
0.2936622393	truly
0.2932668811	really
0.2930828608	at
0.2922125313	last
0.2921156716	appreciate
0.2919940476	e reader and
0.2915821340	allow
0.2914290754	via
0.2914290754	saw
0.2914290754	possible
0.2907012846	away
0.2902802958	cannot
0.2898797619	to listen to
0.2894686685	taken
0.2890147086	anywhere
0.2890147086	likely
0.2890147086	9
0.2886370967	many
0.2885412333	from
0.2879347949	with
0.2878793208	put
0.2877582505	gives
0.2876905641	couldn't
0.2876905641	show
0.2876905641	sent
0.2876905641	above
0.2872722420	currently
0.2871297619	fan of
0.2866670852	several
0.2863651155	all
0.2860977553	yes
0.2858695609	go
0.2857972958	won't
0.2857972958	went
0.2857507905	here
0.2855658358	wouldn't
0.2855658358	etc
0.2854940476	inch screen
0.2847073233	want
0.2840940476	the fact
0.2833440476	the original kindle
0.2832964286	did not
0.2830654852	given
0.2825940476	a huge
0.2825940476	the battery life
0.2820158329	because
0.2816641367	let
0.2813417878	enough
0.2813267465	under
0.2810663303	even
0.2810481108	and
0.2808576907	get
0.2803526369	that's
0.2801397089	mine
0.2796700814	plus
0.2795735072	wont
0.2792160786	ones
0.2787393939	3
0.2785267295	unless
0.2782833499	say
0.2778509233	on
0.2773782828	less
0.2773750000	oasis e reader
0.2772967464	about
0.2771001938	4
0.2770940476	in bed
0.2765416667	previous oasis
0.2760494238	else
0.2757919478	work
0.2755138479	know
0.2752638479	5
0.2750341322	too
0.2748196726	by
0.2746937688	way
0.2733074189	someone
0.2730983548	kept
0.2724940476	a week
0.2721967178	we
0.2718857143	the battery
0.2704695058	over
0.2688976300	sometimes
0.2682190476	the voyage
0.2662781164	used
0.2659941805	maybe
0.2659500341	find
0.2653067142	why
0.2648057607	or
0.2646881887	must
0.2639630952	number of
0.2632607143	while reading
0.2631297619	the size of
0.2630992501	now
0.2618446691	others
0.2617964286	hard to
0.2617607143	this device
0.2615107143	the only thing
0.2608308522	these
0.2605317861	everything
0.2603597150	there
0.2598857143	the paperwhite
0.2590678227	although
0.2584454974	four
0.2583066564	each
0.2570940476	the unit
0.2568273810	kindle paperwhite
0.2545655864	took
0.2542526781	usually
0.2537964286	of course
0.2534273810	this kindle
0.2530767102	wasn't
0.2529940476	larger size
0.2528920720	liked
0.2524971134	different
0.2519889749	across
0.2518924996	doesnt
0.2517154424	another
0.2512440476	3 hours
0.2509333333	the page
0.2508956512	gets
0.2508819256	come
0.2507607143	the oasis 2
0.2506537609	believe
0.2502931548	near
0.2497466934	when
0.2495756574	once
0.2493318936	done
0.2491440335	it
0.2489585665	its
0.2489405547	after
0.2486297619	a lot of
0.2484191341	what
0.2479630952	pool or
0.2479588166	they
0.2477847194	said
0.2474940476	generation kindle
0.2472964286	as well
0.2465464286	other than
0.2461555446	thin
0.2460045411	comes
0.2457607143	to read
0.2457130952	happy with
0.2453213382	haven't
0.2448440476	the entire
0.2445107143	to turn pages
0.2432801521	itself
0.2431159831	you
0.2428023598	year
0.2426019952	you're
0.2418440476	a single
0.2418057302	probably
0.2417221585	my
0.2415703383	again
0.2415170220	30
0.2409908719	still
0.2409802758	then
0.2407273026	until
0.2403330071	allows
0.2398316647	since
0.2396257751	help
0.2381297619	trying to
0.2379837536	but
0.2378367906	often
0.2375520748	two
0.2373908524	look
0.2361116142	dont
0.2358440476	in order
0.2356297619	very easy to
0.2343916667	a kindle
0.2339929991	three
0.2338986863	having
0.2338797619	every time
0.2326525565	before
0.2319819175	off
0.2312083333	the cover
0.2309630952	a few
0.2309253811	myself
0.2306357435	made
0.2303440476	a premium
0.2303273810	7 inch
0.2302850871	up
0.2292859829	definitely
0.2291061547	along
0.2280554706	might
0.2271622009	wish
0.2261297619	except for
0.2258745362	tried
0.2257171560	came
0.2256464833	10
0.2254940476	turn buttons
0.2250940476	a real
0.2250880952	the same
0.2249630952	periods of
0.2248633092	both
0.2247814551	anything
0.2246094579	between
0.2245253478	me
0.2241297619	such as
0.2235803877	without
0.2234940476	oasis 2
0.2218858078	how
0.2218858078	being
0.2216628507	has
0.2213561452	almost
0.2212588917	actually
0.2211297619	seem to
0.2207007277	quite
0.2206736694	ever
0.2206297619	going back to
0.2206297619	part of
0.2199526885	who
0.2194749577	that
0.2191297619	instead of
0.2184322803	own
0.2174761765	something
0.2173273810	waterproof feature
0.2168148290	especially
0.2167454296	is
0.2164359139	looks
0.2164359139	isn't
0.2164173078	their
0.2157744271	should
0.2156583341	down
0.2152782010	can
0.2152159889	would
0.2151380619	have
0.2150127255	8
0.2139035914	had
0.2136182465	found
0.2134940476	the buttons
0.2132688006	which
0.2130940476	the extra
0.2130203108	got
0.2130107143	much easier
0.2128115343	are
0.2122688006	will
0.2121872074	already
0.2116170935	can't
0.2115841126	be
0.2114777455	was
0.2108021339	am
0.2107754427	through
0.2107754427	available
0.2107130952	harder to
0.2105041186	$
0.2102699482	those
0.2102268573	doesn't
0.2100292794	into
0.2092230508	just
0.2091481383	didn't
0.2088626127	getting
0.2086458402	think
0.2075967870	always
0.2074770905	could
0.2073176165	using
0.2072163636	been
0.2066998028	where
0.2066481383	were
0.2066481383	around
0.2063440476	the ability
0.2058440476	a replacement
0.2055107143	an issue
0.2054502677	never
0.2045773810	the new kindle oasis
0.2045464286	easier to
0.2045226596	may
0.2042797619	the lack of
0.2036945788	any
0.2028845822	your
0.2020117834	them
0.2014464286	some time
0.1992440476	the brightness
0.1989583333	the new kindle
0.1984107143	this new kindle
0.1975773810	few days
0.1975583333	the display
0.1952440476	a cover
0.1942440476	this new oasis
0.1936250000	of battery
0.1932964286	much more
0.1930773810	the page buttons
0.1921297619	top of
0.1907964286	easy to
0.1907440476	the other kindles
0.1890107143	this oasis
0.1889273810	a book
0.1880464286	on one side
0.1875773810	the reading experience
0.1865464286	really like
0.1864273810	to turn
0.1857964286	this one
0.1855583333	the case
0.1845107143	very happy
0.1840773810	2016 oasis
0.1839273810	the price
0.1837964286	do not
0.1798273810	love reading
0.1774273810	a great
0.1767440476	the backlight
0.1759107143	it's worth
0.1755464286	very well
0.1751130952	feel like
0.1729464286	ability to
0.1712916667	the 1st
0.1712440476	the first kindle
0.1711250000	a page
0.1701297619	want to
0.1697130952	similar to
0.1680773810	a small
0.1671773810	the lighting
0.1669107143	a difference
0.1664273810	to charge
0.1659464286	the same time
0.1649940476	the screen and
0.1644273810	the text
0.1642440476	an oasis
0.1629273810	a problem
0.1625940476	a big
0.1623797619	not sure
0.1612797619	kindle fire
0.1606773810	the aluminum
0.1591130952	too much
0.1586130952	reading on
0.1578440476	to test
0.1575773810	the touchscreen
0.1571297619	the thick
0.1571250000	as long
0.1566607143	oasis 1
0.1565773810	than previous
0.1561130952	edge of
0.1557440476	a charge
0.1546607143	oasis 6
0.1546130952	more like
0.1531773810	a case
0.1522797619	and easy to
0.1520773810	this thing
0.1518440476	the tub
