0.6643490568	decided
0.6635906435	carry
0.6632189964	absolutely
0.6618326125	hard
0.6607958974	stars
0.6601529750	waterproof
0.6599535453	cost
0.6585546873	periods
0.6580927553	fit
0.6566280866	connect
0.6556773810	immersion reading
0.6551532737	hour
0.6547964286	kindle keyboard
0.6547245236	added
0.6544278311	great
0.6541833025	disappointment
0.6530024511	touch
0.6528630952	audio books
0.6512342372	harder
0.6511089947	background
0.6504619950	generation
0.6498729893	cover
0.6498187711	replacement
0.6489059490	customer
0.6473474284	2nd
0.6465692545	control
0.6455709311	kind
0.6452634808	happy
0.6445952716	disappointed
0.6435061407	box
0.6432685998	older
0.6431359353	pleased
0.6430856752	recharge
0.6415945111	factor
0.6411122995	form
0.6410856752	service
0.6408904361	font
0.6406737990	glass
0.6406318377	software
0.6404543078	love
0.6404190086	based
0.6401306822	audio
0.6401297619	change pages
0.6399096740	difficult
0.6391311044	avid
0.6390940659	handed
0.6386584857	week
0.6385776215	heavier
0.6380407481	tub
0.6378328248	paper
0.6375461059	pool
0.6367988353	reading
0.6358977634	page
0.6353130660	usb
0.6350201780	fact
0.6345407481	fan
0.6343327855	leds
0.6333104997	tablet
0.6329631977	device
0.6309494749	christmas
0.6309462677	memory
0.6308734420	deal
0.6305737409	metal
0.6300336059	power
0.6291909716	physical
0.6285056322	bit
0.6270584914	led
0.6268295296	open
0.6262165577	bed
0.6252675014	inch
0.6237952183	contrast
0.6233578738	press
0.6232131339	water
0.6223280619	difference
0.6222750941	worry
0.6220048881	mode
0.6217179006	hours
0.6216126291	bigger
0.6202258101	extra
0.6197584990	listen
0.6197546618	dx
0.6195457048	switch
0.6194768989	price
0.6186896955	store
0.6186813229	shape
0.6183051620	faster
0.6179689178	buttons
0.6172047070	update
0.6169723268	turns
0.6167146045	user
0.6157925680	improvement
0.6155948319	capability
0.6155833142	library
0.6154336990	goodreads
0.6152823297	compared
0.6148394967	return
0.6147964286	font size
0.6144903931	lot
0.6136354172	model
0.6131175494	turning
0.6127949174	sharp
0.6124593050	light
0.6124106844	edge
0.6119929869	reader
0.6117939367	reason
0.6112165994	adjust
0.6109512983	buy
0.6099887062	amazons
0.6099571885	voyager
0.6098995749	perfect
0.6092748407	books
0.6071504386	big
0.6068652141	crisp
0.6052359129	size
0.6036176806	half
0.6019964388	recommend
0.6017495392	night
0.6006222823	text
0.6001964286	gen oasis
0.5999227192	lighter
0.5993698536	kobo
0.5990218981	download
0.5986130952	an avid reader
0.5985649494	lighting
0.5976310083	charge
0.5971899886	product
0.5969523810	brand new
0.5968728155	end
0.5960747882	forward
0.5948416817	unit
0.5947578190	screen
0.5944817232	previous
0.5941318828	readers
0.5937784153	ability
0.5937448970	set
0.5929154189	high
0.5921492510	wanted
0.5917856116	bright
0.5913473188	hold
0.5913397125	needed
0.5913136763	models
0.5906597961	hand
0.5904034101	review
0.5903921848	display
0.5901216049	quality
0.5899296755	support
0.5897127988	experience
0.5891774542	amazon's
0.5891305697	option
0.5875980504	pages
0.5871523443	turn
0.5868868169	easy
0.5867797619	first generation
0.5865885474	problem
0.5863609024	larger
0.5860644313	issues
0.5852901527	brightness
0.5846400012	upgrade
0.5841964286	audible books
0.5830738686	origami
0.5817026711	awkward
0.5807966213	left
0.5791080316	basic
0.5780077268	features
0.5779729219	eyes
0.5777655314	point
0.5775381824	worth
0.5772326982	weeks
0.5767797619	new features
0.5758630952	an e reader
0.5750961889	grip
0.5740707748	button
0.5739220111	longer
0.5738712407	easier
0.5728748744	small
0.5726246031	design
0.5725370653	owned
0.5724940476	5 stars
0.5721046564	weight
0.5715860797	read
0.5711130952	one handed
0.5695427074	version
0.5695241303	change
0.5674575812	comfortable
0.5669419692	feel
0.5651460214	issue
0.5651265382	bad
0.5641830574	feature
0.5639037935	magazines
0.5638682019	guess
0.5615670816	years
0.5614838199	tapping
0.5594570143	cell
0.5591490926	lost
0.5590362445	hands
0.5579915874	magnetic
0.5573260642	images
0.5570312548	days
0.5530308546	reads
0.5528630952	hours of reading
0.5517797619	full charge
0.5515210529	note
0.5512860589	accidental
0.5511107743	forget
0.5510406016	waiting
0.5502452908	works
0.5501843556	release
0.5500740230	imagine
0.5492803379	bold
0.5487797619	an hour
0.5485441706	app
0.5475153427	wireless
0.5465952740	wake
0.5462494333	quick
0.5451629195	pair
0.5451130952	2 3
0.5450902464	stay
0.5450830603	thing
0.5444054528	send
0.5441992781	feels
0.5439572931	collections
0.5436928399	live
0.5436928399	stick
0.5436928399	pricey
0.5436928399	lose
0.5436928399	depending
0.5425698727	ended
0.5425698727	ambient
0.5424025535	cellular
0.5417426565	dictionary
0.5410197860	swipe
0.5407384343	wifi
0.5399822719	sleep
0.5399555290	honestly
0.5392130952	larger screen size
0.5384560788	starting
0.5384560788	adding
0.5382964286	absolutely love
0.5380570701	today
0.5378630952	easier to hold
0.5365045468	technical
0.5358096747	dpi
0.5351957005	coming
0.5348154466	low
0.5341228238	total
0.5319940476	other reviewers
0.5319660482	sensitive
0.5317964286	bigger screen
0.5317964286	reading experience
0.5303710946	lots
0.5302634320	months
0.5301183986	comparison
0.5291468348	enjoying
0.5277964286	previous kindles
0.5274464286	page forward
0.5267039215	previously
0.5248618372	bump
0.5246130952	easy to hold
0.5242388718	loud
0.5241869869	simply
0.5238213247	controls
0.5238213247	offer
0.5238213247	illumination
0.5238213247	play
0.5226770933	stand
0.5225936443	simple
0.5216730472	protection
0.5216730472	cases
0.5216730472	latest
0.5215943922	spend
0.5214137389	tablets
0.5213895721	awesome
0.5213895721	significantly
0.5212078188	havent
0.5212078188	construction
0.5202964286	light weight
0.5202572854	gave
0.5202572854	hoping
0.5202572854	minor
0.5202572854	world
0.5199677600	increased
0.5195222700	body
0.5189706046	designed
0.5178387073	matter
0.5178387073	superior
0.5171849777	adds
0.5169570833	improved
0.5169570833	normal
0.5169570833	released
0.5169523810	per day
0.5154494398	adjustment
0.5154494398	beach
0.5154494398	flaws
0.5154494398	connection
0.5154494398	flips
0.5154494398	finish
0.5153904995	changing
0.5152230752	base
0.5151297619	larger screen
0.5145461820	resolution
0.5144024157	remove
0.5142200917	ago
0.5142200917	sound
0.5142200917	eye
0.5142200917	charges
0.5140464286	page turn
0.5139464286	reading in bed
0.5137697850	downloaded
0.5137697850	runs
0.5137697850	fix
0.5124338037	performance
0.5124338037	usage
0.5124338037	choose
0.5124338037	technology
0.5124338037	knew
0.5124338037	materials
0.5124338037	cable
0.5119118511	restart
0.5119118511	fall
0.5119118511	eink
0.5119118511	greater
0.5117459369	downloading
0.5116735889	range
0.5116735889	clarity
0.5116492017	touching
0.5116492017	improve
0.5116025090	totally
0.5116025090	built
0.5116025090	keeping
0.5116025090	switching
0.5116025090	style
0.5114143461	standard
0.5112298557	daily
0.5112298557	significant
0.5112015942	jack
0.5092932438	list
0.5091430461	pleasure
0.5091430461	moving
0.5091430461	screens
0.5091430461	anymore
0.5091430461	compare
0.5091430461	palm
0.5091430461	purse
0.5091430461	hit
0.5091430461	friendly
0.5091430461	understand
0.5091430461	lag
0.5091430461	items
0.5091430461	attached
0.5091430461	uniform
0.5091430461	combined
0.5090823135	updates
0.5084765166	thicker
0.5084494601	fixed
0.5084494601	secure
0.5083506377	important
0.5083506377	multiple
0.5083506377	working
0.5083506377	mentioned
0.5083506377	additional
0.5083506377	slip
0.5083506377	sitting
0.5079485980	brighter
0.5079485980	ebook
0.5079485980	job
0.5079485980	paid
0.5077964286	works great
0.5076843158	idea
0.5071977176	told
0.5071977176	balanced
0.5065046256	negative
0.5065046256	position
0.5065046256	balance
0.5065046256	rating
0.5065046256	frequently
0.5052419157	newest
0.5048514079	solid
0.5048514079	wrong
0.5047797619	a couple
0.5043699564	menu
0.5037596851	handle
0.5036620325	feeling
0.5036620325	sizes
0.5036017674	account
0.5030714286	metal back
0.5027380591	wet
0.5027380591	pick
0.5020575874	function
0.5020575874	speakers
0.5014069444	slow
0.5013024862	worked
0.5013024862	dropping
0.5012081963	processor
0.5010590873	included
0.5010590873	earlier
0.5004189322	flawless
0.5003141672	beautiful
0.4991292074	advertised
0.4991292074	drop
0.4991292074	room
0.4991292074	major
0.4990566447	bother
0.4990566447	plastic
0.4990341660	regular
0.4990341660	traveling
0.4990341660	upgraded
0.4990341660	convenient
0.4990341660	miss
0.4990341660	excited
0.4990341660	giving
0.4990341660	surprised
0.4990341660	4th
0.4990341660	cheaper
0.4990341660	paperback
0.4990341660	changed
0.4990341660	wide
0.4990341660	magnets
0.4990341660	save
0.4990341660	helpful
0.4990341660	bathtub
0.4990341660	fairly
0.4990341660	distracting
0.4972820344	month
0.4969391871	finger
0.4966538909	flaw
0.4966538909	3g
0.4964464286	comfortable to hold
0.4963898010	lightweight
0.4963424930	sides
0.4960464286	turn pages
0.4959564817	star
0.4957797619	very pleased
0.4951964286	first gen
0.4951395769	boldness
0.4947266904	glad
0.4937763560	claim
0.4934408958	true
0.4934408958	complaints
0.4932806858	word
0.4932374685	slick
0.4930597052	extremely
0.4922709981	connectivity
0.4922234849	area
0.4921892361	add
0.4917797619	new kindle oasis
0.4916580120	phone
0.4915392671	dedicated
0.4915392671	protect
0.4915392671	orientation
0.4915392671	adaptive
0.4913269548	defective
0.4910117533	lit
0.4906091524	access
0.4906091524	takes
0.4898332696	higher
0.4895418053	gift
0.4895418053	amazing
0.4895418053	wider
0.4887152898	slight
0.4885961938	format
0.4885154256	flip
0.4875080357	natural
0.4873835686	biggest
0.4866964286	hard to hold
0.4865130543	fast
0.4862422218	satisfied
0.4862422218	suggest
0.4862422218	frustrating
0.4862422218	doubt
0.4862422218	slide
0.4862422218	needing
0.4862422218	holds
0.4862422218	putting
0.4862422218	tap
0.4862422218	selling
0.4862422218	general
0.4862422218	online
0.4862422218	travel
0.4862422218	lasted
0.4862422218	market
0.4862422218	image
0.4862422218	worse
0.4862422218	4g
0.4862422218	justify
0.4862422218	separate
0.4861657112	space
0.4857896948	plan
0.4853210187	noticeable
0.4850781115	impossible
0.4850781115	pay
0.4850781115	person
0.4850781115	headphone
0.4850781115	gorgeous
0.4850781115	titles
0.4850781115	include
0.4848353607	ereader
0.4830464286	audible feature
0.4826130952	kindle oasis
0.4818534937	start
0.4813245868	husband
0.4805265465	super
0.4804243512	waterproofing
0.4803560710	wife
0.4800217503	print
0.4800217503	listening
0.4800217503	opinion
0.4790390286	audiobooks
0.4782482021	cold
0.4771370753	ebooks
0.4771370753	immediately
0.4767039760	uncomfortable
0.4766765521	helps
0.4766130952	new oasis
0.4755869076	versions
0.4751782909	dropped
0.4751782909	tiny
0.4738998759	rest
0.4738998759	care
0.4738998759	default
0.4738998759	trip
0.4738998759	pre
0.4730599373	options
0.4722357656	spent
0.4722357656	sell
0.4722357656	provide
0.4722357656	arrived
0.4722357656	date
0.4718278867	fits
0.4692964286	gen kindle
0.4691408734	future
0.4652649841	fantastic
0.4648085652	evenly
0.4647606175	click
0.4645714286	heavier than
0.4643147358	fingers
0.4641547619	as long as
0.4638103040	points
0.4638103040	advance
0.4633114103	fonts
0.4624829924	expected
0.4624829924	expect
0.4624829924	held
0.4624153576	hope
0.4622858289	ordered
0.4622858289	fully
0.4622858289	actual
0.4622858289	bezel
0.4600064096	finally
0.4599228396	automatically
0.4594940476	the o2
0.4565304821	short
0.4557797619	the ergonomics
0.4557797619	the worst
0.4554150788	excellent
0.4541547619	the very first
0.4541312121	returning
0.4537185158	started
0.4537185158	color
0.4529609717	problems
0.4529609717	disappointing
0.4524539433	returned
0.4522797619	with one hand
0.4521776384	wonderful
0.4521275284	thick
0.4520847843	annoying
0.4512575004	mind
0.4505246364	past
0.4502606706	slippery
0.4487060954	lights
0.4482130952	screen size
0.4481520570	buying
0.4466547619	at least
0.4464815777	accidentally
0.4455714286	aluminum back
0.4435851547	glare
0.4428582654	instead
0.4428155867	charging
0.4407380952	couple of
0.4403886055	settings
0.4386680772	place
0.4386680772	constantly
0.4383794607	covers
0.4381853171	responsive
0.4381853171	surface
0.4375210264	addition
0.4365464282	wait
0.4360551889	smaller
0.4357309109	smooth
0.4353607444	poor
0.4351612217	noticed
0.4347500185	complaint
0.4344539659	thumb
0.4333448733	favorite
0.4315747349	minutes
0.4312782714	words
0.4312471103	setting
0.4309991958	things
0.4306898541	line
0.4300297619	read in bed
0.4294971988	charged
0.4289459599	heavy
0.4289459599	large
0.4277380952	rather than
0.4276716107	clear
0.4269464286	the power button
0.4263148541	dark
0.4261067201	holding
0.4255903144	turned
0.4240648678	received
0.4240464286	original oasis
0.4238273810	the oasis
0.4237380952	kind of
0.4232397984	next
0.4227426400	comfortably
0.4219464286	the auto brightness
0.4217380952	lack of
0.4216064559	makes
0.4215555508	few
0.4208273810	the screen
0.4198121628	perfectly
0.4197380952	compared to
0.4193543523	pocket
0.4188188243	best
0.4182022635	new
0.4176125089	2016
0.4174512449	means
0.4170623560	making
0.4167380952	lighter than
0.4163475296	notice
0.4162860846	enjoy
0.4160759733	loved
0.4155834464	pretty
0.4154464286	a lot
0.4144880952	as good as
0.4135936767	lasts
0.4135318229	e
0.4132742017	completely
0.4112797619	easy to read
0.4105907276	quickly
0.4103689452	prefer
0.4094270487	slightly
0.4084630952	page buttons
0.4073793918	course
0.4069968561	purchased
0.4063630952	kindle voyage
0.4063160803	bought
0.4062857143	due to
0.4062162047	felt
0.4061310481	whole
0.4057682055	move
0.4057105274	second
0.4053267758	thought
0.4052716883	storage
0.4043887585	easily
0.4034785504	expensive
0.4029084698	purchase
0.4006130952	a bit
0.3996964286	generation oasis
0.3994789038	fine
0.3993884712	times
0.3989218499	able
0.3985134082	32
0.3984141122	reviews
0.3962544677	devices
0.3962255368	first
0.3951076819	bottom
0.3945089933	least
0.3944047619	amount of
0.3937686082	2017
0.3931964286	the waterproof feature
0.3903132053	trying
0.3902380952	i'm not sure
0.3851130952	at home
0.3850630152	fire
0.3834047619	by far
0.3833312064	same
0.3821884356	i've
0.3815393214	except
0.3801964286	in airplane mode
0.3787380952	based on
0.3781130952	2017 oasis
0.3773630952	the larger size
0.3771130952	the original oasis
0.3759053369	ill
0.3753805473	non
0.3749237655	per
0.3744431799	i'm
0.3741130952	a few days
0.3726332511	part
0.3711743564	such
0.3706130952	no longer
0.3686148953	&
0.3683630952	in one hand
0.3676162577	looking
0.3676086739	unfortunately
0.3675714286	able to
0.3671130952	an upgrade
0.3668630952	very nice
0.3665714286	works well
0.3662833869	full
0.3655297619	the new oasis
0.3626130952	at night
0.3625755224	she
0.3624872400	seem
0.3617380952	supposed to
0.3607059268	little
0.3600349415	rather
0.3587396793	front
0.3585714286	faster than
0.3581130952	very disappointed
0.3578934364	top
0.3576103240	seriously
0.3575714286	to worry about
0.3553042496	it's
0.3551491759	the
0.3546141308	sure
0.3541773810	power button
0.3531547619	as much as
0.3504464286	the 2016 oasis
0.3483160190	try
0.3482620378	right
0.3465297619	old kindle
0.3463881578	one
0.3462440476	the kindle
0.3458106604	far
0.3458023394	well
0.3451130952	a refurbished
0.3436130952	either hand
0.3416095895	everyone
0.3412999995	some
0.3402964286	previous kindle
0.3382964286	original kindle
0.3376964286	to hold
0.3375803972	i'd
0.3375279093	ok
0.3375185011	1
0.3369724489	good
0.3364107143	the device
0.3360764329	side
0.3356184687	needs
0.3354009342	no
0.3352964286	kindle models
0.3348288783	perhaps
0.3341547619	go back to
0.3339942946	this
0.3337797619	the previous oasis
0.3334047619	so far
0.3331948319	also
0.3325356109	none
0.3315297619	the kindle oasis
0.3309358314	most
0.3304827826	he
0.3302857143	improvement over
0.3293178738	to
0.3284873118	than
0.3277117620	people
0.3276130952	to recharge
0.3272292789	6
0.3257433142	please
0.3254266625	keep
0.3250374905	im
0.3245391523	back
0.3241069473	does
0.3228703152	old
0.3228491716	us
0.3226130952	the touch screen
0.3213630952	too big
0.3212036826	while
0.3193630952	i've owned
0.3191130952	this review
0.3188117881	use
0.3187380952	does not
0.3184880952	the quality of
0.3179726915	going
0.3170870444	not
0.3168788297	so
0.3168746452	2
0.3167797619	the first oasis
0.3167797619	first kindle
0.3164137960	other
0.3157212634	ive
0.3154880952	larger than
0.3150916360	i
0.3145714286	upgrade from
0.3139880952	a long time
0.3137077762	as
0.3136637711	very
0.3133026554	consider
0.3130714286	better than
0.3128588230	only
0.3122440476	the battery
0.3122380952	the ability to
0.3121555028	though
0.3112380952	don't want
0.3110971652	two
0.3109928686	out
0.3100836434	better
0.3092704492	gotten
0.3081964286	the 32 gb
0.3080979227	day
0.3080503190	somewhat
0.3071759894	much
0.3071130952	more comfortable
0.3069519563	thus
0.3064880952	the end of
0.3063630952	the page turn buttons
0.3062198614	every
0.3061700351	time
0.3061130952	really wanted
0.3051828699	if
0.3051190476	a little
0.3043052909	i'll
0.3042482414	do
0.3034236205	really
0.3028052413	=
0.3026560744	yet
0.3025714286	increase in
0.3018074016	seems
0.3017596436	give
0.3016458796	by
0.3015432898	7
0.3013976775	otherwise
0.3011317963	particularly
0.3010766801	a
0.3007584869	of
0.3002497108	aren't
0.3002497108	nor
0.3002497108	uses
0.3001303001	shell
0.2997003132	take
0.2991964286	oasis 2017
0.2977003132	either
0.2973630952	other kindles
0.2973002663	soon
0.2971015071	want
0.2970575843	for
0.2968214286	worry about
0.2967901055	several
0.2964336262	make
0.2960906898	with
0.2954916912	cant
0.2953444435	don't
0.2953020811	20
0.2950886316	get
0.2950334254	even
0.2949630952	avid reader
0.2943630952	the larger screen
0.2938818043	however
0.2937380026	+
0.2926685233	about
0.2920297619	the voyage
0.2920167587	because
0.2919362637	too
0.2917380952	right side
0.2912491304	in
0.2911426674	over
0.2910815856	go
0.2910731416	find
0.2909880952	a couple of
0.2909869973	50
0.2905754888	re
0.2905754888	isnt
0.2902175101	mainly
0.2902175101	whether
0.2902175101	during
0.2897540468	like
0.2895959200	on
0.2893214286	listen to
0.2892448186	did
0.2892380952	less than
0.2880428494	enough
0.2877905171	from
0.2877797619	the best kindle
0.2875195399	tell
0.2871130952	the bigger screen
0.2869920806	more
0.2865158821	300
0.2864678568	within
0.2861547619	much better than
0.2861358429	mean
0.2859068349	nothing
0.2853429921	at
0.2852163270	outside
0.2846491385	less
0.2843630952	old oasis
0.2842314682	later
0.2842130952	inch screen
0.2837296652	put
0.2837074518	computer
0.2836697814	serious
0.2836697814	onto
0.2836697814	saying
0.2836130952	a huge
0.2833110432	work
0.2831610432	say
0.2829631596	become
0.2829631596	example
0.2829631596	seen
0.2829631596	nearly
0.2829631596	keeps
0.2829631596	particular
0.2824086291	4
0.2823584602	last
0.2823239870	third
0.2823149393	see
0.2822440476	the paperwhite
0.2821766351	system
0.2821766351	six
0.2821766351	our
0.2821766351	didnt
0.2820802285	let
0.2820633534	twice
0.2813665240	currently
0.2811455688	certainly
0.2810870173	3
0.2810714286	feels like
0.2808477711	further
0.2806977405	vs
0.2801161226	know
0.2797380952	some people
0.2796482844	anywhere
0.2796482844	likely
0.2796482844	9
0.2795736606	yes
0.2794366822	11
0.2793225125	appreciate
0.2792146558	everywhere
0.2792146558	self
0.2792146558	placed
0.2790714286	more than
0.2790714286	decided to
0.2790582700	allow
0.2784753800	cannot
0.2779564877	an
0.2775062866	via
0.2775062866	saw
0.2775062866	possible
0.2772243996	*
0.2772182148	anyone
0.2772182148	gone
0.2772182148	mostly
0.2772182148	against
0.2771492359	overall
0.2768630952	previous oasis
0.2766130952	the fact
0.2765126721	ones
0.2756832303	show
0.2756832303	sent
0.2756832303	above
0.2756832303	couldn't
0.2750868170	away
0.2749774940	100
0.2748713310	5
0.2745612707	truly
0.2745612707	five
0.2742380952	don't know
0.2738905722	taken
0.2736637042	plus
0.2732797619	oasis e reader
0.2732380952	much better
0.2728630952	the unit
0.2726130952	in bed
0.2725692707	given
0.2722516050	need
0.2712380952	even though
0.2711130952	a week
0.2706251410	12
0.2706251410	changes
0.2698897061	won't
0.2698897061	went
0.2698641599	gives
0.2695297619	this device
0.2694581596	under
0.2683630952	the battery life
0.2683190715	many
0.2682380952	to listen to
0.2673939473	wont
0.2669956403	here
0.2665118069	wouldn't
0.2665118069	etc
0.2663739466	all
0.2653406271	must
0.2646750401	and
0.2645297619	the page
0.2640360743	else
0.2628238192	kept
0.2625610706	that's
0.2621429189	unless
0.2616055206	four
0.2611312242	someone
0.2602130952	kindle paperwhite
0.2597797619	while reading
0.2574844074	others
0.2574047619	of course
0.2572797619	the only thing
0.2561506673	we
0.2561190476	the same
0.2561116080	way
0.2546130952	the original kindle
0.2545297619	this kindle
0.2540082264	used
0.2535714286	fan of
0.2534047619	trying to
0.2525297619	a kindle
0.2512380952	did not
0.2511130952	in order
0.2508920130	although
0.2502380952	the size of
0.2498830408	mine
0.2495102193	everything
0.2488951074	sometimes
0.2487037386	now
0.2472130952	generation kindle
0.2468630952	a single
0.2462728873	there
0.2460217667	done
0.2458733781	near
0.2458214286	number of
0.2449600091	doesnt
0.2445850091	wasn't
0.2445623133	maybe
0.2443630952	the entire
0.2443273810	7 inch
0.2433600091	believe
0.2418786223	gets
0.2415214445	why
0.2413860227	each
0.2405297619	to read
0.2400329227	these
0.2391302472	took
0.2391297119	said
0.2390714286	a few
0.2389909964	across
0.2387890598	itself
0.2387797619	the cover
0.2386402174	usually
0.2384971117	liked
0.2384179853	after
0.2381297119	comes
0.2381130952	3 hours
0.2375806840	or
0.2375297619	the oasis 2
0.2373235425	30
0.2368630952	a real
0.2368597865	year
0.2362394773	what
0.2360618206	when
0.2352334113	then
0.2351356992	thin
0.2350794063	help
0.2341843856	off
0.2330570483	since
0.2327483099	they
0.2312380952	such as
0.2310971017	its
0.2309880952	a lot of
0.2305895791	it
0.2305656896	come
0.2303237019	my
0.2291232366	once
0.2290642427	another
0.2279675341	having
0.2270253832	different
0.2265325974	still
0.2264047619	other than
0.2262413778	without
0.2261753585	again
0.2249058661	probably
0.2248630952	a premium
0.2243214286	happy with
0.2242130952	waterproof feature
0.2241024377	three
0.2234630952	larger size
0.2228214286	hard to
0.2226863083	until
0.2224630952	turn buttons
0.2221280471	along
0.2218630952	a replacement
0.2216455814	you
0.2211833236	look
0.2207797619	the buttons
0.2205559675	has
0.2204773595	haven't
0.2202380952	every time
0.2193479873	before
0.2192380952	instead of
0.2191692552	made
0.2189047619	as well
0.2172114898	me
0.2167855139	myself
0.2165333358	but
0.2162380952	part of
0.2160297619	to turn pages
0.2158495144	allows
0.2152380952	seem to
0.2151941292	dont
0.2149214582	you're
0.2148630952	the extra
0.2146094142	up
0.2134093179	came
0.2133626839	down
0.2131034282	often
0.2124122173	definitely
0.2121091564	anything
0.2119047619	very easy to
0.2107797619	much easier
0.2105542537	being
0.2101059778	how
0.2094342889	am
0.2092631938	10
0.2088630952	the new kindle oasis
0.2087380952	except for
0.2075441099	could
0.2073825948	just
0.2070297619	this oasis
0.2069464286	of battery
0.2069130066	both
0.2066627348	can
0.2066094142	will
0.2064100507	might
0.2062426482	are
0.2057197752	would
0.2056172737	is
0.2055297619	to turn
0.2051272714	which
0.2050448424	using
0.2048214286	periods of
0.2046130952	the ability
0.2045297619	a book
0.2044582393	wish
0.2043435338	almost
0.2043176408	have
0.2039332800	may
0.2039099596	own
0.2037939465	should
0.2034122505	your
0.2033075131	think
0.2031608008	had
0.2028614898	be
0.2027058431	got
0.2025749134	8
0.2025186339	that
0.2023640403	around
0.2023435338	tried
0.2021890166	their
0.2021321187	been
0.2021130952	an issue
0.2020363837	them
0.2018214286	e reader and
0.2017770838	were
0.2014477710	never
0.2014477710	getting
0.2011948231	was
0.2010826393	didn't
0.2008467630	who
0.2008085977	isn't
0.2008085977	looks
0.2004477710	into
0.2003630952	oasis 2
0.2002310592	$
0.2000297619	the page buttons
0.1996171381	always
0.1986037250	any
0.1983636895	quite
0.1979743761	especially
0.1979047619	going back to
0.1977836895	between
0.1976079595	those
0.1975886895	ever
0.1973136895	actually
0.1972083709	found
0.1971618028	through
0.1971618028	available
0.1971618028	already
0.1966699899	where
0.1966130952	the brightness
0.1962797619	a cover
0.1960297619	the display
0.1958329448	something
0.1954553003	doesn't
0.1950297619	the new kindle
0.1941297619	love reading
0.1937536321	can't
0.1921130952	it's worth
0.1917797619	few days
0.1910297619	this new oasis
0.1870297619	the case
0.1865297619	a great
0.1864880952	on one side
0.1855297619	the price
0.1848214286	the lack of
0.1837797619	2016 oasis
0.1830297619	an oasis
0.1810297619	this new kindle
0.1805297619	to charge
0.1798630952	very happy
0.1782797619	the reading experience
0.1781547619	really like
0.1780297619	the other kindles
0.1771547619	this one
0.1750297619	the lighting
0.1744880952	some time
0.1738630952	the pool
0.1735297619	the text
0.1730297619	the first kindle
0.1728630952	the backlight
0.1727797619	a page
0.1726130952	the aluminum
0.1715297619	a problem
0.1711547619	much more
0.1710297619	than previous
0.1704047619	more like
0.1684880952	easy to
0.1674880952	top of
0.1671547619	do not
0.1671130952	the 1st
0.1665297619	a big
0.1654880952	not sure
0.1651547619	want to
0.1632380952	ability to
0.1631130952	the touchscreen
0.1626130952	a small
0.1617797619	new kindle
0.1617380952	very well
0.1602797619	a charge
0.1601130952	a difference
0.1598630952	the tub
0.1585714286	easier to
0.1573214286	back of
0.1550297619	a case
0.1532380952	reading on
0.1525714286	feel like
0.1521130952	to test
0.1519880952	the thick
0.1519047619	the best
0.1505714286	similar to
0.1482797619	the audible
0.1480297619	the 2016
0.1476547619	the same time
0.1470297619	the power
0.1469464286	the page turn
0.1462797619	as long
0.1458630952	the older
0.1453214286	and easy to
0.1436547619	the first one
